id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		-3	-2	-4	-1	-3	-2	-3	You harm one person to help four others escape.	You unfairly sacrifice one person to save others.	You betray the person who climbed the tower to save others.	You use your authority to sacrifice one person.	You degrade the value of one human life to save others.	You take away one person's liberty to save others.	The scenario is highly immoral due to multiple extreme negative norm scores.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		-4	0	0	-2	-3	-2	-3	The boy is causing harm to the cows by throwing rocks at them.	No cheating or unfairness is involved in this scenario.	No betrayal or loyalty is involved in this scenario.	The boy's action may be seen as subverting the authority of the pasture owners or caretakers.	The boy's action degrades the well-being and safety of the cows.	The cows are being oppressed by the boy's harmful actions.	Scenario is immoral due to harm, subversion, degradation, and oppression.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		-3	-2	0	2	0	-1	-2	Person X is harmed by the bank fees.	The bank's fees may be seen as unfair punishment.	No betrayal or loyalty is involved in this scenario.	The bank's authority is exercised through fees.	No degradation or sanctity is involved in this scenario.	Person X's freedom is limited by the bank's rules.	Scenario is immoral due to harm, cheating, and oppression.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		-3	0	-4	2	-4	-3	-3	Throwing a worker off the platform causes harm, but saves others.	No cheating or unfair advantage is taken, just a desperate decision.	Throwing a worker off the platform is a betrayal of trust.	The foreman's authority is used to make a difficult decision.	A human life is sacrificed, degrading its sanctity.	The worker thrown off the platform is oppressed by the foreman's decision.	Scenario is immoral due to harm, betrayal, degradation, and oppression.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		5	0	1	0	2	3	3	Person X is helping the elderly by volunteering.	No cheating or unfairness is involved in this scenario.	Person X may be seen as betraying their employer, but loyalty to a new cause.	No authority is being subverted, as Person X is not breaking rules.	The nursing home residents may be uplifted by Person X's presence.	Person X is exercising their freedom to choose a new path.	Scenario is moral due to helping, loyalty, and promoting liberty.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		-2	-5	-3	-4	-2	0	-3	Falsifying tax declaration may harm the government and honest taxpayers.	Misrepresenting personal expenses as work expenses is a clear act of cheating.	The owner's action may be seen as a betrayal of trust by employees and stakeholders.	The owner is subverting the tax authority by making a false declaration.	The owner's action may be seen as degrading the integrity of the company.	The owner's action does not directly relate to oppression or liberty.	Scenario is immoral due to strong violations of fairness, authority, and loyalty.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		5	0	4	0	0	0	4	Person X is actively helping their neighbor by searching for the dog.	No cheating or unfairness is involved in this scenario.	Person X is showing loyalty to their neighbor by helping in the search.	No authority is being challenged or subverted in this scenario.	No degradation or disrespect is involved in this scenario.	No oppression or restriction of liberty is involved in this scenario.	Highly moral due to extreme help and high loyalty.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		-4	-3	-2	-1	-4	-3	-4	The teacher's action causes physical harm to the student.	The teacher's punishment is unfair and unjustified.	The teacher betrays the student's trust by using physical punishment.	The teacher exercises authority in an abusive manner.	The teacher's action degrades the student's dignity and well-being.	The teacher's action restricts the student's freedom and autonomy.	The scenario is extremely immoral due to multiple extreme violations of norms.	-2.7
368	Effron	Used stolen food stamps	orig		-3	-4	-1	-2	0	0	-3	Using stolen food stamps harms the original owner and the system.	Using stolen food stamps is a form of cheating and unfair to others.	No direct betrayal of trust, but a violation of social trust.	Using stolen food stamps subverts the authority of the system.	No direct degradation or sanctity violation.	No direct oppression or restriction of liberty.	Scenario is immoral due to harm, cheating, betrayal, and subversion.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		4	0	3	0	2	0	3	I helped my friend by talking to her about her stress.	No cheating or unfairness involved in the conversation.	I showed loyalty by approaching the conversation with care.	No authority figure was involved or challenged.	The conversation was respectful and did not degrade my friend.	The conversation did not involve oppression or restriction of freedom.	Scenario is morally acceptable due to high Help, Loyalty, and Sanctity scores.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		4	0	4	0	3	0	3	Shaving head is a supportive act, showing solidarity with partner.	No cheating or unfairness involved in this scenario.	Shaving head demonstrates loyalty and commitment to partner.	No authority figure is involved or challenged in this scenario.	Shaving head is a selfless act, preserving partner's dignity.	No oppression or restriction of freedom is involved in this scenario.	Scenario is morally acceptable due to high Help and Loyalty scores.	2.46
