id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig		5.0	Neutral, no major principle or wisdom applied	5.0	Neutral, not directly related to justice	5.0	Neutral, not a test of courage or strength	5.0	5, action was spontaneous, not clearly immoderate	1.0	Slightly positive, no harm done, situation resolved	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig		5.0	No significant impact on prudence	5.0	No impact on justice	5.0	No relation to fortitude	5.0	No impact on temperance	0.0	No moral implications, personal preference	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig		5.0	No direct relation to others, so hard to judge prudence.	0.0	Doesn't impact justice; focused on personal interest.	0.0	No challenge or adversity faced, not about courage.	7.0	Can reflect temperance if it's about self-control over distractions.	1.0	Overall, neutral to slightly positive, depending on Q4.	0.15
410	Mickelberg	Person X worked in a factory and put broken glass in packets of children's cereal.	orig		0.0	No prudence, risking harm to others	0.0	Highly unjust, harms innocent children	0.0	Shows no courage, act requires no real adversity	0.0	Lack of self-control, acting on harmful impulses	-4.0	Act is extremely immoral	-3.72
411	Effron	Went to the grocery store with his kids	orig		7.0	Balancing needs, budget of family.	8.0	Fairness in providing for family.	6.0	Bravery in facing crowds, potential risks.	7.0	Self-control in impulse buying.	3.0	Overall moral action with some challenges.	0.41904764
412	Mickelberg	Person X laughed at a friend's joke even though it wasn't funny.	orig		5.0	Not directly related to prudence.	7.0	No injustice in laughing at a joke.	5.0	No particular fortitude shown.	7.0	Laughing can be moderation of response.	1.0	Laughing at an unfunny joke is slightly imprudent.	0.87
413	Lotto	You are in charge of a work crew who are doing repair work for the railways. In the distance you see a trolley and realise that the driver has lost control of it. If the trolley continues on it will end up running into five workers who are working on the tracks. On a secondary track there is one worker.You pull a lever on the interchange which will divert the trolley onto the secondary track. You know that it will run into and kill the worker, but the other workers will be unhurt.	orig		8.0	Prudence requires balancing safety and harm, so sacrificing one for many is prudent	6.0	Justice is maintained by treating all lives equally, but harm is unavoidable	7.0	Diverting trolley requires courage to face potential negative consequences	5.0	Temperance is not directly applicable in this scenario	3.0	Overall, scenario is morally acceptable despite unavoidable harm	-1.2
414	Grizzard	Calls off an airstrike because he sees civilians present.	orig		9.0	Balancing principle with practicality to prevent harm	9.0	Promoting fairness by considering civilian life	8.0	Demonstrating courage to oppose potentially harmful orders	7.0	Exercising self-control in the face of military pressure	3.0	Overall morally positive action	2.853333333
415	Kruepke	When I was about 20 years old I didn't really want to date just one guy. So I started dating four guys at one time. I snuck around and hung out with each one at different times, but didn't tell any of them that I was dating the others.	orig		0.0	Action lacks honesty, not prudent	0.0	Violates trust, not just	5.0	Doesn't require bravery, minimal impact on fortitude	0.0	Lacks self-control, contrary to temperance	-2.0	Dishonest and unjust, moderately immoral	-2.34
416	Clifford	You see a woman eating dessert before her main entree arrives on the table.	orig		5.0	Unrelated to prudence, timing of meal not a moral principle.	5.0	Also unrelated to justice, fairness or rights not involved.	5.0	Not a test of courage or strength, so not about fortitude.	7.0	About desire for dessert, so related to temperance.	2.0	Eating dessert first is unconventional but not immoral.	-0.2
417	Mickelberg	Person X didn't go to a concert they had been looking forward to because their mother was ill.	orig		8.0	Prudence depends on context, but cancelling a plan for family is generally wise.	5.0	Justice isn't directly involved in personal choices for family over entertainment.	7.0	Showing care for ill family member shows fortitude against personal inconvenience.	5.0	Temperance isn't directly involved, but can be seen as self-control over desire to go to concert.	3.0	Prioritizing family over personal enjoyment is generally morally acceptable.	2.54
418	Kruepke	During the Vietnam War, I received a religious opt-out and got out of going to Vietnam. I felt very guilty and as though I should be in the army fighting. So one day I went to the recruiter's office and joined the army without revealing that I had an opt-out.	orig		6.0	Joining the army shows commitment, but lying is imprudent	2.0	Concealing religious opt-out is unjust to those who served	4.0	Joining army shows some fortitude, but not for moral reasons	3.0	Lying indicates lack of temperance, despite some self-control	1.0	Overall, action is not highly moral due to dishonesty	0.79
419	Grizzard	Disarms an enemy combatant without killing him.	orig		8.0	Prudence used in choosing non-lethal force over killing	9.0	Justice in treating enemy humanely and following rules of war	7.0	Fortitude shown by controlling fear and acting bravely	8.0	Temperance used in not giving in to desire for revenge or violence	4.0	Highly moral, upholding ethical treatment of enemies	2.173333333

421	Kruepke	While I was in a relationship I found another man very attractive. I didn't want to be unfaithful to my partner but I did flirt with this guy a couple of times. I gave him a ride home one day too.	orig		6.0	Flirtation can indicate social skill, but lacks long-term commitment	3.0	Flirtation may undermine partner's trust, contrary to justice	5.0	No significant challenge or adversity faced in scenario	3.0	Flirtation implies lack of self-control, contrary to temperance	1.0	Minor lapse in moral judgment, leaning towards neutral	-1.35
422	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		8.0	Balances force with mercy, avoiding unnecessary harm	9.0	Respects enemy's right to life, follows rules of engagement	7.0	Shows courage to resist desire for revenge or to kill	8.0	Demonstrates self-control, avoiding excessive force	3.0	Morally acceptable, respects value of human life	1.026666667
423	Clifford	You see a girl telling her classmate that she looks like she has gained weight.	orig		2.0	Score is low as it's not a balanced or wise comment.	3.0	Score is low due to lack of fairness and respect.	5.0	Score is neutral, no courage or cowardice shown.	2.0	Score is low due to lack of self-control and tact.	-2.0	Score is negative due to harm caused by unnecessary comment.	-2.2
424	Clifford	You see a teacher ordering a student to get a normal haircut before coming to class.	orig		5.0	Prudence is not clearly applicable	5.0	Justice may not be involved as it's about appearance	0.0	No courage or strength required	5.0	Temperance not directly involved	1.0	Ordering haircut is minor, not highly moral or immoral	-2.8
425	Mickelberg	Person X always wrote things down as they would always forget things.	orig		8.0	Prudence is about making wise decisions, and writing things down aids this	5.0	Justice doesn't directly apply here	6.0	Overcoming forgetfulness shows some fortitude	5.0	Temperance isn't directly applicable	3.0	Writing things down is a positive, proactive approach	0.51
