id	dataset	scenario	circumstance_type	circumstance	agent	agent_assumption	affected_party	affected_party_assumption	Q5_score	Q5_expl	moral_score	moral_expl	human_score
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		The building worker operating the crane	The worker is aware of the potential consequences of their actions	The crew of six workers and the single worker in the other area	The six workers are unaware of the danger, the single worker is unaware of the impending beam	8.0	Saves six lives at the cost of one	3.0	Saving more lives increases overall utility	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		John	John is acting out of malice or prank	John's friend	The friend is unaware and will suffer damage	0.0	Causes harm and financial loss to the friend	-4.0	Action is harmful and lacks any benefit	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		The boy making fun of his brother	The boy is aware of his brother's feelings	The brother who got dumped	The brother is emotionally vulnerable	2.0	Action likely causes emotional pain	-3.0	Action is insensitive and harmful	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		Person X	Person X joined the military to experience killing	The community and potential victims	The community's safety and well-being are at risk	1.0	Action likely increases harm and fear	-4.0	Action is highly immoral due to intent	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		The person who traveled	The agent values personal experiences	The agent's mother	The mother relies on financial support	4.0	Personal happiness vs. mother's financial stability	0.0	Balances personal joy and familial duty	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		The woman lying about her vacation days	She wants more time off without consequences	Her employer and colleagues	They rely on accurate reporting for fairness	2.0	Decreases trust and fairness at work	-3.0	Undermines workplace integrity	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		Person X	Person X was annoyed by loud music	The neighbor	The neighbor plays loud music	0.0	Action endangers lives, causing more harm	-4.0	Endangering lives is extremely immoral	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		Person X	Person X wanted to pursue their own business interests.	The family business and its stakeholders	The family business relied heavily on those clients for survival.	3.0	Action benefits Person X but harms the family business.	-2.0	Utility is low due to significant harm to others.	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		Person X	Person X had a significant disagreement with the coworker.	The coworker's family and other coworkers	They might feel hurt or disrespected by Person X's absence.	3.0	Absence may cause more harm than benefit.	-2.0	Action is somewhat insensitive, causing emotional pain.	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		The single man	He desires companionship or sexual satisfaction	The single man and potentially the secretary	The secretary may feel objectified if she finds out	4.0	Increases man's happiness but risks secretary's discomfort	1.0	Moderately moral due to potential harm to secretary	-1.5
406	Effron	Helped a neighbor fix his roof	orig		The person who helped the neighbor	The agent is a helpful individual	The neighbor	The neighbor needed help with the roof	8.0	Improves safety and well-being	3.0	Promotes community support	2.7
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig		The person riding the bike	The agent is a responsible individual	The owner of the Ford truck	The affected party values their property	9.0	Prevented potential theft or loss	4.0	Action prevented harm and increased safety	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig		The woman wearing the sun hat	She prefers to wear the hat for personal reasons	Residents of the apartment complex	They might notice or be indifferent to her hat	5.0	Minimal impact on others' happiness	0.0	Neutral action with no significant moral implications	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig		Person X	Person X enjoys watching furniture restoration videos.	Person X	Person X's happiness is the primary concern.	7.0	Increases personal happiness without harming others.	3.0	Personal enjoyment is morally acceptable.	0.15
