id	dataset	scenario	circumstance_type	circumstance	Q1_score	Q1_expl	Q2_score	Q2_expl	Q3_score	Q3_expl	Q4_score	Q4_expl	moral_score	moral_expl	human_score
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		0	Impaired judgment from intoxication; lacks practical wisdom.	5	No direct harm to fairness, but public indecency may disrupt social norms.	5	No display of courage; vulnerability undermines moral strength.	0	Excessive indulgence; lacks self-control and moderation.	-3	Deficient in prudence and temperance; neutral in justice and fortitude.	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		2	Impulsive act lacks practical wisdom.	3	Unjust harm without clear moral justification.	4	Aggression, not virtuous courage.	1	Excessive force, no self-control.	-3	Harmful, lacks virtue in all traits.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		0	Ignoring curfew shows lack of practical wisdom.	5	Unclear impact on fairness; neutral relation.	5	No evident moral courage or cowardice.	0	Defies self-control, lacks moderation.	-2	Deficient in prudence and temperance.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		0	Mocking others lacks practical wisdom.	0	Disrespect undermines fairness and dignity.	0	No courage; action harms others.	0	Indulges cruelty, lacks self-control.	-4	Harmful, disrespectful, violates all virtues.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		6	Balancing property rights with neighborliness; cautious but not clearly wise.	5	Upholds property fairness but lacks communal generosity.	5	No adversity faced; action is routine, not courageous.	4	Moderate in self-interest, but lacks generosity moderation.	-1	Neutral to slightly negative due to limited generosity.	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		0	Defacing property shows poor judgment, not prudence.	0	Vandalism violates societal fairness and property rights.	0	No moral courage; action harms community, not uphold values.	0	Lacks self-control; indulges in destructive behavior.	-4	Action violates all virtues, highly immoral.	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		6	Balances meal and voucher via minor deception; practical but not fully truthful.	5	Intends to fulfill the survey later; slight dishonesty but no direct unfairness.	5	No significant adversity or moral challenge faced; neutral.	5	Moderates immediate desire to eat, but uses deceit for convenience.	1	Minor dishonesty offset by intent to participate; neutral to slightly acceptable.	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		0	Cheating lacks practical wisdom, risks consequences.	0	Unfair advantage undermines fairness for others.	0	Avoiding honest effort shows lack of courage.	0	Indulging in dishonesty lacks self-control.	-4	Deficient in all virtues; highly immoral.	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		7	Action prioritizes saving more lives, balancing urgency and consequence.	3	Unfairly sacrifices one life; violates individual fairness.	6	Requires courage to act decisively under pressure.	5	No excess or indulgence; action is task-focused.	-2	Saves more but unjustly sacrifices one; mixed virtues.	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		0	Harmful act lacks practical wisdom.	0	Unfair, damages trust and property.	0	Malicious, not courageous or moral.	0	Reckless, driven by spite, no restraint.	-4	Extremely immoral: harmful, unjust, unrestrained.	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		0	Mocking lacks practical wisdom.	0	Unfair, harms brother's dignity.	0	No courage; undermines moral strength.	0	Indulges cruelty, lacks self-control.	-4	Violates all virtues, extremely immoral.	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		0	Desire to kill lacks moral balance.	0	Intent undermines fairness and righteousness.	3	Courage misapplied for immoral ends.	0	No self-control; driven by harmful desire.	-4	Motivation violates all virtues, highly immoral.	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		3	Prioritizing travel over aiding mother lacks balance in moral and practical duties.	2	Failing to support a parent in need undermines familial fairness.	1	Avoiding responsibility shows lack of courage to uphold moral duty.	2	Excessive indulgence in leisure over moderation in obligations.	-1	Deficient in virtues, but not wholly immoral.	-1.49
401	Clifford	You see a woman lying about the number of vacation days she has taken at work.	orig		2	Lying undermines trust; lacks practical wisdom.	1	Deceit violates fairness and moral righteousness.	0	Avoiding accountability, not upholding moral courage.	2	Lack of self-control in honesty.	-3	Dishonesty violates multiple virtues, immoral.	-2.2
402	Mickelberg	Person X loosened the wheel nuts of their neighbor's car, because the neighbor always played loud music.	orig		0	Action is reckless, endangering life; lacks practical wisdom.	0	Sabotage violates fairness and moral righteousness.	0	Act reflects cowardice, not moral courage.	0	Action driven by anger, lacks self-control.	-4	Extremely immoral, endangers life maliciously.	-3.16
403	Mickelberg	Person X left the family business to set up their own business, taking most of the clients with them and causing the family business to go bankrupt.	orig		3	Taking clients may lack foresight, harming family business.	2	Unfairly depriving family business of clients.	6	Courage to start anew, but motives questionable.	3	Excessive ambition over family welfare.	-2	Harmful to family, lacks fairness and moderation.	-2.39
404	Mickelberg	Person X did not attend their coworker's funeral because they'd had a disagreement before the coworker died.	orig		3	Avoiding funeral due to conflict lacks practical wisdom in resolving disputes.	2	Fails to uphold social duty, showing unfairness to the deceased's memory.	2	Avoids emotional challenge, lacking courage to confront past conflict.	3	Prioritizes personal grievance over moderation in social obligations.	-2	Deficient in virtues, showing disrespect and unresolved conflict.	-1.4
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		2	Lacks practical wisdom; poor judgment in personal and professional boundaries.	0	Disrespectful, objectifies a colleague; undermines fairness and dignity.	5	No moral courage shown; action avoids ethical confrontation.	0	Excessive indulgence; lacks self-control and moderation.	-3	Violates prudence, justice, and temperance; morally problematic.	-1.5
406	Effron	Helped a neighbor fix his roof	orig		7	Practical help, balances kindness and safety.	7	Fosters community, aligns with fairness.	6	Requires effort, minor physical courage.	5	Neutral; no excess/restraint involved.	1	Moderate virtue alignment, positive but not exceptional.	2.7
