id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		-3	-1	-2	0	-1	0	1	Intentionally redirecting harm to save more lives; net harm reduction but active sacrifice.	Unfair to patrol boat crew, but no explicit deception or cheating.	Sacrificing allies (if patrol is friendly) breaches loyalty.	Commander acts within tactical authority to protect lives.	Intentional loss of life violates sanctity, despite utilitarian gain.	No direct restriction of freedoms; irrelevant to scenario.	Saving six justifies sacrificing two, but intentional harm reduces moral acceptability.	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		2	0	3	0	0	4	3	Promotes community engagement; no direct harm.	No unfair advantage or deception involved.	Demonstrates loyalty to community causes.	Neutral; lawful assembly unless opposing authority.	No violation of sanctity; neutral use of home.	Upholds freedom of assembly and expression.	Supports civic engagement and liberty ethically.	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		-1	0	-2	0	0	0	-1	Minor neglect of emotional care, not intentional harm.	No deception or unfairness involved.	Minor neglect of family loyalty, not betrayal.	Does not challenge authority structures.	No violation of sanctity or purity.	Does not restrict personal freedom.	Forgetfulness reflects minor neglect, not immorality.	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		-2	0	0	0	-3	0	-2	Criticism may cause emotional harm.	No unfairness; subjective critique.	No betrayal implied.	No authority dynamic mentioned.	Insult degrades artistic effort.	No restriction of freedom.	Disrespectful but not severely harmful.	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		-3	0	0	-2	-4	-1	-3	Potential self-harm and discomfort to others.	No explicit cheating context provided.	Unclear relational context for betrayal.	Public indecency challenges social norms.	Perceived as morally degrading behavior.	Mild infringement on others' comfort.	Public indecency and self-degradation lower acceptability.	-3.0
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		-4	0	0	0	-2	-3	-3	Intentional physical harm to an enemy combatant.	No direct unfairness in combat context.	No betrayal; enemies lack mutual loyalty.	Combatants act within opposing hierarchies.	Potentially humiliating but contextually limited.	Restricts enemy's autonomy through force.	Intentional harm and oppression outweigh context.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		-1	0	-2	-3	0	2	-1	Minor emotional harm to parents via worry.	No direct unfairness or cheating involved.	Disregards family trust, mild disloyalty.	Defies parental rules, challenges authority.	Irrelevant to purity/sanctity norms.	Asserts personal freedom against restrictions.	Minor rule-breaking with mixed moral implications.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		-4	0	0	0	-4	0	-4	Mocking an amputee causes emotional harm.	No direct link to fairness or cheating.	No group loyalty or betrayal involved.	No challenge to authority figures.	Mocking disability degrades human dignity.	Not systemic oppression or liberty issue.	Mocking vulnerability is disrespectful and harmful.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		-1	0	0	2	0	-2	-1	Denies play space but no direct harm.	Property rights; no unfairness in refusal.	No group loyalty conflict involved.	Upholds authority over private property.	No degradation of sanctity implied.	Limits children's liberty to play.	Respects property rights but restricts play.	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		-2	0	0	-3	-4	-1	-3	Environmental harm, community displeasure.	No unfair advantage or cheating involved.	No group loyalty violation.	Violates public property laws.	Desecrates natural beauty and public space.	Limits communal enjoyment of park.	Vandalism disrespects community and environment.	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		0	-3	0	-1	0	1	-2	No direct harm or help; voucher is earned regardless.	Deception to delay survey for personal gain.	No betrayal of trust or loyalty.	Minor disrespect to survey company's request.	No violation of purity or sanctity.	Exercising liberty to prioritize personal time.	Minor dishonesty but no serious harm.	2.13
395	Kruepke	Back in high school I kind of had an agreement with the guy sitting next to me. We would show each other our papers whenever we were taking a test. Both of us were pretty good students, we just would make sure we shared test answers if we needed to.	orig		0	-4	4	-3	0	1	-2	No direct harm; mutual assistance for personal gain.	Explicitly violates academic honesty; undermines fairness.	Upholds mutual loyalty through shared agreement.	Defies academic rules and teacher authority.	Irrelevant to sanctity or degradation.	No oppression; mutual consent enhances liberty.	Cheating and subversion outweigh loyalty benefits.	-1.67
396	Lotto	You are a building worker who is manoeuvring a crane on a building site. You have just started your day on the site, when you realise that the cable of the crane is about to break. Attached to the cable is an enormous steel beam which is directly above a crew of six who are working on the outside of a building in construction.You move the arm of the crane a short distance to another area of the site. You know that there is a worker there who will be crushed by the steel beam and will die, but the other six workers will be unhurt.	orig		-4	0	0	0	-3	-3	-2	Intentionally harms one to save six, prioritizing harm reduction.	No explicit unfairness or cheating; utilitarian trade-off.	No betrayal of loyalty; duty to protect workers generally.	No clear defiance of authority; action aligns with safety goals.	Violates sanctity of life by deliberate sacrifice.	Deprives one worker of liberty (life) to save others.	Utilitarian harm reduction but violates moral prohibitions.	-1.04
397	Effron	Put sugar in his friend's gas tank	orig		-4	-1	-5	0	-3	-3	-4	Damages engine, causing harm.	No direct unfairness, but violates trust.	Severe betrayal of friendship.	Not targeting authority; irrelevant.	Disrespects property integrity.	Restricts friend's mobility.	Intentional harm, betrayal, and property damage.	-3.336
398	Clifford	You see a boy making fun of his brother for getting dumped by his girlfriend.	orig		-3	0	-2	0	-3	0	-2	Mocking causes emotional harm to the brother.	No cheating or fairness violation involved.	Teasing a sibling undermines familial loyalty.	No authority dynamic is challenged here.	Mocking degrades the brother's dignity.	No systemic oppression or liberty restriction.	Emotional harm and degradation make this immoral.	-2.2
399	Mickelberg	Person X joined the military because they wanted to see what it was like to kill people.	orig		-5	0	-2	-3	-4	-3	-4	Intent to kill prioritizes harm over protection.	No direct link to fairness violations.	Personal motive conflicts with military's collective purpose.	Exploits institutional authority for violent self-interest.	Violates sanctity of life for curiosity.	Denies others' liberty to live freely.	Intentional harm for personal gratification is deeply immoral.	-3.14
400	Kruepke	Instead of contributing more to my mother's economic stability, by helping her out monetarily in her retirement, I traveled. I spent money on travel, on vacations. Some of that money could've gone to her.	orig		-3	0	-2	0	0	2	-1	Prioritizing travel over aiding mother's stability risks harm via neglect.	No explicit unfairness unless prior agreements were broken.	Choosing self over family may weaken perceived loyalty.	No direct challenge to authority figures.	No violation of sanctity or purity norms.	Exercising personal freedom to spend as desired.	Mildly immoral due to neglect of familial support, balanced by personal liberty.	-1.49
