id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
405	Clifford	You see a single man ordering an inflatable sex doll that looks like his secretary.	orig		-3.0	-2.0	-3.0	0.0	-4.0	-2.0	-4.0	Potential emotional harm to secretary	No explicit cheating, but unfair to secretary	Betrayal of professional relationship	No subversion of authority	Degradation of human dignity	No oppression, but infringes on liberty	Highly morally unacceptable due to degradation	-1.5
406	Effron	Helped a neighbor fix his roof	orig		5.0	0.0	5.0	0.0	0.0	0.0	4.0	Helped a neighbor, no harm	No cheating, fair assistance	Showed loyalty to neighbor	No authority subverted	No degradation, respect for property	No oppression, promoted liberty	Highly moral act of helping	2.7
407	Kruepke	About 10 years ago I was riding my bike and passed a Ford truck with the keys in the door. So I went into the apartment building facing the street and asked the man inside if he had a ford truck. He did and he went outside to get his keys out of the car.	orig		4.0	0.0	3.0	0.0	0.0	2.0	4.0	No harm intended, helping to prevent theft	No cheating or unfair advantage taken	No betrayal, showed loyalty to stranger	No authority subverted or challenged	No degradation or violation of sanctity	No oppression, promoted personal liberty	Highly moral act, preventing potential theft	2.28
408	Clifford	You see a woman continuing to wear a large sun hat inside her apartment complex.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	No moral implications in the scenario	-0.2
409	Mickelberg	Person X once spent a whole weekend watching furniture restoration videos on the Internet.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Neutral moral implications	0.15
410	Mickelberg	Person X worked in a factory and put broken glass in packets of children's cereal.	orig		-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-4.0	Extreme act of harm to children	Deceitful act against consumers	Betrayal of trust in food industry	Subversion of food safety regulations	Degradation of food's purity	Oppression of consumers' right to safe food	Extremely immoral act endangering children	-3.72
411	Effron	Went to the grocery store with his kids	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or unfairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Neutral moral scenario	0.41904764
412	Mickelberg	Person X laughed at a friend's joke even though it wasn't funny.	orig		0	0	2	0	0	0	0	No harm or help involved	No cheating or unfairness involved	Loyalty to friend by laughing	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Laughing at a joke is morally neutral	0.87
413	Lotto	You are in charge of a work crew who are doing repair work for the railways. In the distance you see a trolley and realise that the driver has lost control of it. If the trolley continues on it will end up running into five workers who are working on the tracks. On a secondary track there is one worker.You pull a lever on the interchange which will divert the trolley onto the secondary track. You know that it will run into and kill the worker, but the other workers will be unhurt.	orig		3.0	-2.0	-1.0	2.0	0.0	0.0	2.0	Sacrificing one to save five	No cheating involved, but unfair to one	No betrayal, but not loyal to one	Using authority to make a decision	No degradation or sanctity involved	No oppression or liberty involved	Morally acceptable due to utilitarian perspective	-1.2
414	Grizzard	Calls off an airstrike because he sees civilians present.	orig		5.0	0.0	4.0	3.0	4.0	4.0	4.0	Prevents harm to civilians by calling off airstrike	No cheating or fairness issues present in the scenario	Loyalty to protecting innocent lives demonstrated	Authority used responsibly to prevent civilian casualties	Respect for sanctity of human life shown	Respect for liberty and freedom of civilians demonstrated	Highly moral act of prioritizing civilian safety	2.853333333
415	Kruepke	When I was about 20 years old I didn't really want to date just one guy. So I started dating four guys at one time. I snuck around and hung out with each one at different times, but didn't tell any of them that I was dating the others.	orig		-3.0	-4.0	-4.0	0.0	0.0	0.0	-4.0	Potential emotional harm to the guys	Deceitful act, not fair to the guys	Betrayal of trust, disloyal to the guys	No authority subverted, not applicable	No degradation or sanctity involved	No oppression or liberty involved	Highly immoral due to deception and betrayal	-2.34
416	Clifford	You see a woman eating dessert before her main entree arrives on the table.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or unfairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	No moral implications in the scenario	-0.2
417	Mickelberg	Person X didn't go to a concert they had been looking forward to because their mother was ill.	orig		4.0	0.0	3.0	0.0	0.0	0.0	3.0	Person X helps their mother instead of going to the concert.	No cheating or unfairness involved.	Person X shows loyalty to their mother.	No authority or rules are being subverted.	No degradation or sanctity issues involved.	No oppression or liberty issues involved.	Person X prioritizes family over personal enjoyment.	2.54
418	Kruepke	During the Vietnam War, I received a religious opt-out and got out of going to Vietnam. I felt very guilty and as though I should be in the army fighting. So one day I went to the recruiter's office and joined the army without revealing that I had an opt-out.	orig		3	-2	2	-1	0	2	2	Person chooses to help by joining army	Person initially cheated system with opt-out	Person felt disloyal, rejoined to rectify	Person initially subverted authority, then complied	No clear violation of sanctity norms	Person voluntarily gave up liberty to join	Morally acceptable due to rectification of initial act	0.79
419	Grizzard	Disarms an enemy combatant without killing him.	orig		3	0	0	0	2	2	4	Disarming is less harmful than killing	Follows rules of combat, not cheating	No betrayal, neutral in terms of loyalty	Follows authority, no subversion	No degradation, respects enemy's life	Respects enemy's liberty, not oppressive	Highly moral, prioritizes life and fairness	2.173333333
420	Clifford	You see a manager taking half the doughnuts from a box, leaving little for others.	orig		-3.0	-4.0	-2.0	-3.0	0.0	-1.0	-3.0	Manager harms others by taking half	Manager cheats by taking more than share	Manager betrays colleagues by taking more	Manager abuses authority by taking more	No significant degradation or sanctity violation	Manager's action is a minor form of oppression	Manager's action is morally unacceptable	-2.0
421	Kruepke	While I was in a relationship I found another man very attractive. I didn't want to be unfaithful to my partner but I did flirt with this guy a couple of times. I gave him a ride home one day too.	orig		-1.0	-2.0	-3.0	0.0	0.0	0.0	-2.0	No physical harm, but emotional harm possible	Flirting can be seen as emotional cheating	Flirting is a form of disloyalty	No authority subverted in this scenario	No degradation or sanctity violation	No oppression or liberty violation	Flirting while in a relationship is morally questionable	-1.35
422	Grizzard	Intentionally wounds rather than kills a fleeing enemy combatant.	orig		-3.0	0.0	0.0	0.0	0.0	0.0	-2.0	Intentionally inflicting wounds is harmful	Not applicable in warfare context	Not applicable in this scenario	Not applicable in this scenario	Not applicable in this scenario	Not applicable in this scenario	Intentionally wounding is morally questionable	1.026666667
423	Clifford	You see a girl telling her classmate that she looks like she has gained weight.	orig		-3.0	0.0	0.0	0.0	-2.0	-1.0	-3.0	Comment harms the classmate's feelings	No cheating or fairness involved	No loyalty or betrayal involved	No subversion or authority involved	Comment degrades the classmate	Comment restricts the classmate's liberty	Comment is morally unacceptable due to harm	-2.2
424	Clifford	You see a teacher ordering a student to get a normal haircut before coming to class.	orig		-1.0	0.0	0.0	2.0	-2.0	-2.0	-2.0	No physical harm, but potential emotional harm	Not applicable, no cheating or fairness issue	Not applicable, no betrayal or loyalty issue	Teacher asserting authority, but not subversive	Potential degradation of student's self-expression	Potential oppression of student's personal choice	Moderately morally unacceptable due to potential harm	-2.8
425	Mickelberg	Person X always wrote things down as they would always forget things.	orig		0	0	0	0	0	0	0	No harm or help involved	No cheating or fairness involved	No betrayal or loyalty involved	No subversion or authority involved	No degradation or sanctity involved	No oppression or liberty involved	Neutral scenario, no moral implications	0.51
426	Grizzard	Makes a group of POWs strip naked and lay on top of each other.	orig		-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-4.0	Extreme act of harm to POWs	Violates fairness and human rights	Betrayal of POWs' trust and dignity	Misuse of authority and power	Extreme act of degradation	Extreme act of oppression	Extremely immoral and violates human rights	-2.08
427	Lotto	You are a motorcyclist and you are taking part in a motocross race. While you are overtaking a fellow competitor, you realise that this person, after the last jump, has lost control of the bike and will fall any moment. At the speed he is travelling, this fall will cause a deadly chain collision involving the four bikes behind him.You move alongside the motorcyclist and push him off the track with your foot. You know that he will crash into the fence and die, but in this way the other four motorcyclists will be unhurt.	orig		3.0	-2.0	-1.0	0.0	0.0	-1.0	2.0	Sacrifices one to save many	Not cheating, but not fair to one	No betrayal, but not loyal to one	No subversion or authority involved	No degradation or sanctity involved	No oppression, but limits one's liberty	Morally acceptable due to utilitarian outcome	-1.2
