id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
565	Mickelberg	Person X played chess with their friend, winning the game.	orig		0.0	0.0	0.0	0.0	0.0	0.0	4.0	A friendly game with no significant harm or help implications.	The game was played by agreed rules; no cheating took place.	No betrayal occurred as both players engaged as friends.	No authority was challenged; rules were observed.	No issues of degradation or violations of sanctity arose.	Both parties freely participated in the game with mutual consent.	A fair, friendly game that is morally acceptable.	0.3
566	Mickelberg	Person X always wins at Trivial Pursuit.	orig		0.0	0.0	0.0	0.0	0.0	0.0	0.0	Winning trivial pursuit causes neither significant harm nor explicit help.	Consistent wins may reflect high skill rather than cheating or unfair conduct.	The scenario does not involve betrayal or issues of loyalty.	No established authority is undermined by winning a game.	There is no element of degradation or violation of sanctity in game play.	Winning does not infringe upon anyone's freedom or liberty.	The scenario is morally neutral, reflecting no ethical violation.	0.16
567	Effron	Threw an acquaintance out of his home for disagreeing with him	orig		-3	-3	2	4	0	3	-3	The act inflicts harm by forcefully ejecting someone for expressing disagreement.	Removing someone solely for a differing opinion is an unfair treatment.	Punishing dissent signals misplaced loyalty to one's own beliefs over mutual respect.	Ejecting a guest asserts personal authority in an unwarranted manner.	There is little connection to degrading sacred values in this act.	Forcing someone out restricts their liberty and represents an oppressive behavior.	The scenario is morally questionable due to its unfair harm and abusive authority.	-1.5428572
568	Cook	Someone makes a post on Facebook about how worthless teachers are	orig		3.0	0.0	0.0	3.0	3.0	0.0	-3.0	The post actively harms and disparages a professional group.	No elements of cheating or fairness violations are apparent here.	There is no betrayal of a personal or communal loyalty in this context.	Demeaning teachers challenges established authority and normatively undermines institutions.	Labeling a group as 'worthless' is a clear act of degradation.	The scenario does not clearly address issues of oppression or liberty.	The post promotes harmful, divisive rhetoric and is ethically condemnable.	-1.85
569	Lotto	You are a fireman who is trying to save some people trapped in a fire which has broken out on the 20th floor of a skyscraper, which is luckily deserted. Six people are trapped in a room on the 21st floor and are already beginning to suffocate from the smoke, while one person is coming down alone from the 19th floor on foot.Activate the automatic closure of the fire doors. You know that this will mean that the person coming down will be unable to escape from the building. He will die, but it will give you time to save the other six.	orig		3.0	0.0	-2.0	0.0	-3.0	-3.0	1.0	The decision sacrifices one life to potentially help six overall.	There is no deceptive or unfair treatment in the process.	The lone evacuee’s trust is abandoned, constituting a slight betrayal.	The act aligns with emergency protocols without challenging authority.	Using one life as a means to an end diminishes the sanctity of individual existence.	Restricting one person’s exit undermines individual liberty for utilitarian aims.	Though it sacrifices an individual, saving six lives renders the choice modestly morally acceptable.	-0.6
570	Effron	Worked in a state park for a summer	orig		2	0	1	2	0	0	3	Working in a state park aids environmental care and public benefit.	The work is carried out under fair, honest employment practices.	Employment demonstrates a modest commitment and loyalty to public service.	The job follows established rules and supports legitimate authority.	No significant issues of degradation or sanctity arise in this scenario.	The role does not notably impact issues of oppression or individual liberty.	The summer work is ethically positive, benefiting the environment and community.	1.24137936
571	Mickelberg	Person X broke a friend's expensive vase and refused to pay to replace it.	orig		-3	-4	-2	0	0	0	-3	Breaking the vase harms the friend both financially and emotionally.	Refusing to replace the vase violates fairness and honesty in responsibilities.	The act shows disloyalty by neglecting a friend’s trust.	No clear undermining of authority or institutional norms in this act.	The incident does not involve issues of degradation or violation of sacred values.	This action does not directly relate to oppressing or curtailing liberty.	The scenario is morally unacceptable due to harm inflicted and unfair defiance of responsibility.	-2.34
572	Effron	Volunteered to help renovate a church	orig		-2.0	0.0	2.0	1.0	3.0	0.0	3.0	Helping renovate a church actively assists and reduces harm in the community.	The activity is honest and fair without any deceptive practices.	Volunteering shows commitment and loyalty to a community institution.	Supporting the church reinforces established authority rather than undermining it.	Renovating the church preserves its sacred character and cultural heritage.	The act is freely chosen and does not impinge on anyone's liberty.	An altruistic act that preserves sacred space, making it highly morally acceptable.	2.62857152
573	Effron	Laughed at a little-league player who ran slowly	orig		-2	0	0	0	-1	0	-1	Laughing at a young player can cause mild emotional harm.	No cheating involved; the act does not address fairness issues.	Not a betrayal; no loyalty or trust was compromised.	The behavior does not challenge authority or established norms.	Mocking degrades the individual by undermining their dignity.	The scenario does not affect personal freedom or oppress anyone.	The act is mildly immoral due to its unkind and degrading nature.	-2.16
574	Lotto	A very large man is leading you and a group of five explorers out of an underground cave on the west coast of Scotland. Because of his large size, the man gets stuck in the narrow opening at the mouth of the cave. In a short time it will be high tide, and you will all drown except for the man, who has his head outside of the cave.You use the explosives that you have with you to enlarge the opening to the cave. You know that the man who is stuck will be killed, but you and the other five people will be able to escape safely.	orig		-3.0	0.0	-2.0	-1.0	-2.0	-2.0	-2.0	Deliberately sacrificing one life to save five, creating significant harm even with utilitarian intent.	No act of deception or unfairness is involved in the decision-making process.	Abandoning the large man, despite shared predicament, undermines loyalty within the group.	Using explosives to override the naturally fixed fate of one individual contests natural authority.	Treating a person as expendable damages ideas of inherent human dignity.	Forcing the man into a sacrificial role removes his autonomy without his consent.	A utilitarian trade-off that saves many lives but at the intentional cost of one, leaning toward immorality.	-1.22
