id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
379	Clifford	You see the class president saying on TV that her rival college is a better school.	orig		-3	0	-4	-3	0	3	-2	Potentially harms her own college's reputation.	No direct cheating or fairness issue involved.	Shows disloyalty to her own college.	Undermines the authority of her own college.	No direct degradation or sanctity issue involved.	Expresses her opinion freely.	Mixed norms with more negative scores	-1.4
380	Kruepke	I was working at a school and needed some pictures of horses to use as a reference for a drawing that I was doing. So I used some of the books that were at the school and have never returned them. I left the school some time ago.	orig		-2	-4	-3	-3	0	0	-3	Taking books may inconvenience others.	Not returning books is unfair.	Not loyal to school’s trust.	Ignoring school rules.	Books are not sacred items.	No oppression involved.	All norms indicate immorality, with significant negative scores.	-1.6
381	Cook	Someone who is a United States citizen burns an American fag at a protest	orig		0	0	-3	-4	-4	4	-3	Burning a flag does not directly harm or help others.	The act does not involve cheating or fairness issues.	Seen as a betrayal by some, loyalty to free speech by others.	Challenges authority and established norms.	Viewed as degrading a national symbol.	Exercise of free speech and personal liberty.	Negative scores dominate, indicating immorality.	-1.73
382	Effron	Ridicules people behind their backs	orig		-4	-3	-4	-2	-3	-2	-4	Ridiculing can cause emotional harm.	Ridiculing behind backs is unfair.	Ridiculing betrays trust.	Ridiculing may undermine authority.	Ridiculing degrades the person.	Ridiculing can suppress free expression.	All norms are negative, indicating high immorality.	-1.83783776
383	Cook	Someone creates an account on a website intended to help people commit adultery without their spouseâ€™s knowledge	orig		-4	-5	-5	-3	-4	2	-4	Potential emotional harm to spouse.	Involves deceit and unfairness to spouse.	Direct act of betrayal against spouse.	Undermines marital commitment and trust.	Degrades the sanctity of marriage.	Could be seen as exercising personal freedom.	Predominantly immoral actions with slight liberty.	-2.84
384	Lotto	You are the commander of a naval submarine which is currently navigating in the North Atlantic. The sonar reveals the presence of a torpedo which is heading at great speed towards a small boat with six people on board, which is offshore. Close by, there is also a naval patrol boat with two people on board.You launch false targets to change the trajectory of the torpedo. You know that it will hit the patrol boat killing the two people on board, but the six people in the boat will be unhurt.	orig		3	-3	2	2	-2	0	0.267	Saving six lives at the cost of two.	Unfair to the patrol boat crew.	Loyalty to the greater number of lives.	Following duty to protect civilians.	Sacrificing lives is morally complex.	No direct relevance to oppression or liberty.	Average of normalized scores	-0.85
385	Effron	Let a civic group hold weekly meetings in his home	orig		4	3	3	0	0	4	4	Hosting meetings helps the community.	Fairness in providing a meeting space.	Loyalty to the civic group.	No subversion of authority involved.	No degradation or sanctity issues.	Promotes liberty by supporting civic engagement.	High scores in positive norms, no negative norms.	1.66486496
386	Effron	Could not remember the birthdays of his family members	orig		-2	0	-1	0	0	0	-2	Forgetting birthdays may cause emotional harm.	No direct relation to fairness or cheating.	Could be seen as a minor act of disloyalty.	Not relevant to authority or subversion.	Does not pertain to sanctity or degradation.	No connection to oppression or liberty.	Negative scores in harm and betrayal norms.	-0.45
387	Clifford	You see a man telling a woman that her painting looks like it was done by children.	orig		-4	-3	0	0	-3	-2	-3	The man's comment is hurtful to the woman.	The comment is unfairly critical of the woman's effort.	No indication of a relationship that involves loyalty.	No authority figure or subversion involved.	The comment degrades the woman's artistic work.	The comment could be seen as oppressive to her expression.	Mostly negative scores indicate low moral acceptability.	-1.9
388	Clifford	You see a very drunk woman making out with multiple strangers on the city bus.	orig		-3	0	-2	-2	-4	3	-2	Potential harm due to impaired judgment.	Not directly relevant unless in a committed relationship.	Possible betrayal if in a relationship.	Public behavior may challenge social norms.	Public intoxication and promiscuity may be seen as degrading.	Individual's freedom to act as they choose.	Negative scores dominate, indicating overall immorality.	-3
389	Grizzard	Pushes an enemy combatant off a one-story balcony.	orig		-5	-4	0	0	-3	-3	-4	Pushing someone off a balcony causes physical harm.	The act is unfair to the enemy combatant.	No clear betrayal or loyalty involved.	Depends on the context of authority.	The act degrades the dignity of the combatant.	The act restricts the combatant's freedom.	Highly immoral due to extreme harm, cheating, and degradation.	-1.013333333
390	Clifford	You see a teenage girl coming home late and ignoring her parents' strict curfew.	orig		0	-2	-3	-4	0	3	-2	No direct harm or help involved.	Breaking curfew can be seen as unfair to parents.	Ignoring curfew may be viewed as a betrayal of trust.	Disregarding curfew challenges parental authority.	No elements of degradation or sanctity involved.	Teen may feel curfew limits personal freedom.	Negative scores dominate, indicating overall immorality.	-2.3
391	Clifford	You see a teenage boy chuckling at an amputee he passes by while on the subway.	orig		-4	-3	0	0	-4	-2	-3.4	Chuckling at an amputee is emotionally harmful.	Mocking someone for a disability is unfair.	No direct betrayal or loyalty involved.	No subversion or authority involved.	Disrespecting an amputee degrades human dignity.	Mocking can contribute to social oppression.	High harm, unfairness, and degradation make the scenario highly immoral.	-3.4
392	Effron	Refused to let the neighborhood children play in his yard	orig		-2	0	0	0	0	-3	-3	Refusing play may cause emotional harm.	Not inherently unfair, depends on context.	No betrayal or loyalty involved.	No subversion or authority issues.	No degradation or sanctity issues.	Restricts children's freedom to play.	Negative scores in Harm and Oppression norms.	-0.484848496
393	Effron	Defaced a large rock with spray paint in a public park	orig		-3	-2	-2	-4	-4	1	-3	Defacing a rock can harm the park's aesthetic value.	Unfair to others who use and maintain the park.	Shows disloyalty to community standards.	Defies park rules and public authority.	Degrades the natural beauty of the park.	Minor impact on personal liberty; more about public respect.	Predominantly negative scores indicate high immorality.	-2.27027032
394	Lotto	You are eating a delicious meal that you have just prepared when the phone rings. It is the representative of an important survey company. He tells you that if you can spend half an hour of your time replying to a series of questions about the development of alternative energy, his company will send you a voucher for €80 to spend on books.You say you are interested, but ask if you can be called back later saying that you have a bad headache. You know that this means you can finish your meal and receive the voucher.	orig		0	-3	0	-2	0	2	1	No harm or help is involved.	Lying about a headache to delay the call.	No betrayal or loyalty issues.	Minor subversion by lying to the surveyor.	No degradation or sanctity issues.	Exercising personal liberty to manage time.	Mixed scores with slight positive tilt.	2.13
