id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
438	Clifford	You see a woman drinking her entire cup of coffee using a stirring spoon.	orig		0.0	8.0	0.0	0.0	0.0	Coffee is an inanimate object	Drinking coffee with a spoon is intentional	No harm caused to anyone	No help provided to anyone	No moral implications in this scenario	The woman	She is an adult capable of making decisions	The coffee	It is an inanimate object	-0.2
439	Clifford	You see a man wearing clothes that are clearly several sizes too big for his body.	orig		6.0	7.0	1.0	1.0	0.0	An adult with average resilience	Likely intentional choice of clothing	No significant harm caused	No significant help provided	Neutral scenario with minimal impact	The man wearing the clothes	He chose to wear the clothes	The man wearing the clothes	He is an adult	-0.3
440	Clifford	You see a girl laughing when she realizes her friend's dad is the janitor.	orig		7.0	7.0	4.0	0.0	-3.0	The friend is a typical student, somewhat vulnerable.	The girl laughed intentionally upon realizing the situation.	The laughter caused emotional harm, but not severe.	No help was provided in this scenario.	The action was hurtful and unnecessary.	The girl	She is a student and friend of the patient.	Her friend	The friend is likely a student and feels embarrassed.	-2.9
441	Cook	Someone posts a picture of a person on Twitter without their knowledge, making fun of their weighte	orig		8.0	7.0	6.0	0.0	-4.0	Unaware and subject to public ridicule	Posting requires deliberate action	Public humiliation and emotional distress	No help was provided	Intentional harm with no benefit	The person who posted the picture	They intended to mock the person	The person in the picture	They were unaware and vulnerable	-2.96
442	Clifford	You see a man leaving his family business to go work for their main competitor.	orig		6.0	8.0	7.0	6.0	0.0	The business is somewhat vulnerable	The action seems planned and deliberate	Potentially significant impact on the business	May help the competitor significantly	Morally neutral, balancing harm and help	The man	He is seeking better opportunities	The family business	It may suffer from losing a key member	-1.7
443	Kruepke	When I was 17 years old I had two boyfriends. I would see one and then go visit the other. Sometimes one would drive up to my house as the other was driving away. Neither of them ever found out.	orig		7.0	7.0	5.0	0.0	-3.0	Boyfriends are of average resilience	The action involved some degree of planning	Potential emotional harm if discovered	No help was provided	Deceptive behavior is generally immoral	The person who had two boyfriends	The agent is a 17-year-old girl	The two boyfriends	The boyfriends were unaware of each other	-2.73
444	Lotto	You are passing over the Swiss Alps in a hot air balloon together with four other people. You have just reached an altitude of 2,000 metres. At a certain point you become aware of a malfunction which is causing you to lose altitude faster and faster. You are moving towards a very big mountain chain and if you cannot gain altitude quickly, the balloon will crash into the rock face.To lighten the load and cause the balloon to ascend, you throw one of the people overboard. You know that he will die, but you and the other three will survive.	orig		9.0	8.0	10.0	9.0	-1.0	A human being is highly vulnerable.	The action was deliberate to save others.	The action resulted in death.	The action saved three lives.	High harm but critical help.	You	You are the decision-maker in the scenario.	The person thrown overboard	The person is a human being.	-1.66
445	Mickelberg	Person X was in a car accident but drove off before they could see if anyone was injured.	orig		8.0	4.0	7.0	0.0	-4.0	Potentially injured people are highly vulnerable.	Driving off seems impulsive, not premeditated.	Potential for significant harm due to accident.	No help was provided by driving off.	High harm, no help, vulnerable patient.	Person X	Person X is a driver involved in the accident.	Unknown individuals or entities involved in the accident.	The patient could be another driver, pedestrian, or property.	-3.07
446	Effron	Started an argument with a coworker	orig		6.0	7.0	5.0	1.0	-3.0	Coworker has average resilience	Argument likely involved some thought	Arguments can cause emotional harm	Arguments rarely provide help	Moderate harm, intentional, no help	The person who started the argument	The agent is a coworker	The coworker being argued with	The patient is also a coworker	-1.33333328
447	Lotto	You are a member of the Air Force and the commander of a squad of planes that is on a reconnaissance mission. On one of these missions, while flying over an inhabited area, you realise that one of the planes has just launched a missile accidentally, and it is heading directly for a house in which a family of three lives.You hit the missile to divert it. You know that it will fall on a street in which there is a car with a person in it. This person will die, but the family of three will be saved.	orig		9.0	6.0	10.0	10.0	2.0	The person in the car is defenseless.	The action was taken with some degree of thought.	The person in the car will die.	The family of three is saved.	Saving three lives outweighs one loss.	The commander of the squad	The commander is responsible for the decision to divert the missile.	The person in the car	The person in the car will be directly affected by the missile.	-0.71
448	Mickelberg	Person X went to the nearby airport, as they like to watch the planes.	orig		0.0	9.0	0.0	0.0	0.0	No patient involved, hence no vulnerability.	Person X intentionally went to the airport.	No harm caused by watching planes.	No help provided by watching planes.	Neutral action with no moral implications.	Person X	Person X is an individual who enjoys watching planes.	No patient	There is no patient affected in this scenario.	0.15
449	Effron	Went out of his way to help a foreigner find the bus station	orig		7.0	8.0	0.0	7.0	4.0	Foreigner unfamiliar with area, moderately vulnerable.	Action was deliberate and planned.	No harm was caused.	Provided substantial assistance in finding the bus station.	Highly moral due to significant help and no harm.	A person	The person is likely a local resident.	A foreigner	The foreigner is likely unfamiliar with the area.	2.4242424
450	Lotto	You are at the supermarket and you have just finished doing the shopping. You go to the checkout queue. When it comes to your turn, you immediately realise that the cashier, distracted by a conversation with a colleague, has given you €30 too much change.You immediately put the money in your pocket to avoid the cashier realising. You know that she will probably have to reimburse the till for the missing money from her own pocket, but it was her fault since she was distracted.	orig		7.0	6.0	6.0	0.0	-3.0	Cashier is an average adult, somewhat vulnerable	The shopper acted with some thought	Cashier loses €30, significant but not extreme	No help was provided	Significant harm, no help, intentional	The shopper	The shopper is aware of the cashier's mistake	The cashier	The cashier will likely have to reimburse the till	0.15
