id	dataset	scenario	circumstance_type	circumstance	Harm/ Help	Cheating/ Fairness	Betrayal/ Loyalty	Subversion/ Authority	Degradation/ Sanctity	Oppression/ Liberty	moral_score	Harm/ Help_expl	Cheating/ Fairness_expl	Betrayal/ Loyalty_expl	Subversion/ Authority_expl	Degradation/ Sanctity_expl	Oppression/ Liberty_expl	moral_expl	human_score
354	Clifford	You see a teacher publicly saying she hopes another school wins the math contest.	orig		0.0	0.0	-3.0	-2.0	0.0	0.0	-2.0	No direct harm or help involved.	No cheating or unfairness implied.	Shows disloyalty to her own school.	Undermines school spirit and authority.	No degradation or sanctity issues.	No oppression or liberty issues.	Disloyalty and subversion make it somewhat immoral.	-1.9
355	Mickelberg	Person X did all the repair work on their car.	orig		0.0	0.0	0.0	0.0	0.0	3.0	2.0	No harm or help to others involved.	No cheating or fairness issues involved.	No betrayal or loyalty issues involved.	No subversion or authority issues involved.	No degradation or sanctity issues involved.	Exercise of personal liberty in repairing own car.	Morally neutral, personal choice.	0.6
356	Effron	Ridiculed a handicapped child by making fun of him	orig		-5.0	-4.0	0.0	0.0	-5.0	-4.0	-4.0	Ridiculing a handicapped child causes emotional harm.	Unfairly targets a vulnerable individual.	No direct betrayal or loyalty involved.	Does not directly challenge authority.	Degrades the dignity of the child.	Oppresses the child's sense of self-worth.	Highly immoral due to harm and degradation.	-3.296
357	Effron	Refused to help a child fix his bicycle	orig		-3	0	0	0	0	0	-2	Refusing help can be seen as neglectful.	No cheating or fairness issue involved.	No loyalty or betrayal involved.	No authority or subversion involved.	No degradation or sanctity issue involved.	No oppression or liberty issue involved.	Refusing help is somewhat immoral.	-1.3473684
358	Mickelberg	Person X likes to go to their local cafÃ© and sip coffee while reading the newspaper.	orig		0.0	0.0	0.0	0.0	0.0	3.0	3.0	No harm or help involved.	No cheating or fairness issues.	No betrayal or loyalty involved.	No subversion or authority issues.	No degradation or sanctity issues.	Exercise of personal liberty.	Neutral to positive moral scenario.	0.29
359	Effron	Bought food for everyone in the office	orig		5	5	4	0	0	3	4	Buying food helps colleagues.	Everyone gets food equally.	Shows loyalty to the team.	Respects office norms.	No impact on sanctity.	Promotes a positive environment.	Highly moral act of generosity.	2.27692296
360	Lotto	You are carrying out research into the behaviour of lions in the Savannah of Central Africa. From an observation tower, you can see four people hide behind a bush. They are being followed by a lion and are trying to get away from it. The lion has seen them and is heading for the bush. Another person has been able to climb the observation tower.You push off the person who has climbed the tower so that the lion is drawn towards him. You know that this person will be mauled to death, but the other four will have time to escape.	orig		-5	-4	-5	0	-4	-5	-4	Pushing the person causes direct harm.	Unfair to sacrifice one for others.	Betrays the trust of the person pushed.	No authority norms are directly involved.	Devalues human life by sacrificing one.	Denies the person their right to life.	Sacrificing one for others is highly immoral.	-1.47
361	Clifford	You see a boy throwing rocks at cows that are grazing in the local pasture.	orig		-5.0	-4.0	0.0	-3.0	-4.0	-3.0	-4.0	Throwing rocks at cows causes harm.	Unfair treatment of animals.	No direct betrayal or loyalty involved.	Disrespecting property and possibly local laws.	Degrading treatment of living beings.	Oppressing the cows' right to peaceful grazing.	Harmful and unfair to animals.	-3.3
362	Mickelberg	Person X was forced to pay multiple bank fees for not paying their credit card repayment on time.	orig		-3.0	3.0	0.0	2.0	0.0	-2.0	-2.0	Person X experiences financial harm due to fees.	Bank fees are a fair consequence of late payment.	No betrayal or loyalty involved.	Person X did not follow bank's rules.	No degradation or sanctity issues involved.	Bank's actions could be seen as oppressive.	Scenario is moderately immoral due to financial harm.	-0.4
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		-5.0	-4.0	-5.0	-4.0	-5.0	-5.0	-4.0	Throwing a worker off causes extreme harm.	Unfair to sacrifice one for others' safety.	Betrays trust of the worker thrown off.	Authority misused to make life-or-death decision.	Degrades the value of human life.	Oppresses the worker's right to life.	Extremely immoral due to severe harm and betrayal.	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		5	0	4	0	4	5	4	Volunteering helps the elderly, a positive act.	No cheating involved, fair decision.	Loyal to the cause of helping others.	No subversion of authority involved.	Upholds the sanctity of caring for the elderly.	Exercise of personal liberty to volunteer.	Highly moral act of selfless service.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		-3.0	-5.0	-4.0	-4.0	-3.0	0.0	-4.0	Potential harm to public trust and tax system.	Falsifying tax information is dishonest.	Betrays societal trust in fair taxation.	Undermines legal and tax authorities.	Compromises integrity of financial practices.	No direct oppression or liberty impact.	Highly immoral due to dishonesty and legal subversion.	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		5	4	4	0	0	0	4	Helping find a missing dog.	Acting fairly by assisting a neighbor.	Showing loyalty to the neighbor.	No subversion or authority involved.	No degradation or sanctity involved.	No oppression or liberty involved.	Highly moral act of helping.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		-4.0	-3.0	-2.0	3.0	-4.0	-4.0	-4.0	Hitting causes physical harm to the student.	Punishment for sleeping may seem unfair.	Teacher's action may feel like a betrayal of trust.	Teacher is asserting authority through punishment.	Hitting can be seen as degrading to the student.	Student's liberty is oppressed by physical punishment.	Physical punishment is generally considered immoral.	-2.7
368	Effron	Used stolen food stamps	orig		-4.0	-5.0	-3.0	-4.0	-3.0	0.0	-4.0	Using stolen food stamps harms those in need.	It involves deceit and unfair advantage.	Betrays societal trust and support systems.	Undermines government assistance programs.	Degrades the integrity of social welfare.	Does not directly relate to oppression or liberty.	Highly immoral due to harm and deceit.	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		4.0	3.0	4.0	0.0	3.0	3.0	4.0	Talking to her helps alleviate stress.	Addressing her issues fairly and openly.	Showing loyalty by supporting her.	No authority is being subverted.	Respecting her feelings and situation.	Encouraging her freedom to express emotions.	Supporting a friend in need is moral.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		5	0	5	0	4	0	4	Act of solidarity and emotional support.	No relevance to cheating or fairness.	Demonstrates strong loyalty to partner.	No relevance to authority or subversion.	Act of respect and sanctity towards partner's struggle.	No relevance to oppression or liberty.	Highly moral act of support and loyalty.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		-4.0	-3.0	-3.0	-2.0	-4.0	0.0	-4.0	Littering harms the environment and wildlife.	Unfair to others who use the forest.	Betrays communal responsibility to protect nature.	Disregards laws or rules about littering.	Degrades the sanctity of natural spaces.	No significant impact on personal liberty.	Littering is harmful and unfair.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		-5.0	-4.0	-3.0	-3.0	-4.0	0.0	-4.0	Hitting a dog causes harm and suffering.	Driving away without notifying the owner is unfair.	Neglecting responsibility to the dog's owner.	Ignoring legal and social responsibilities.	Disrespecting the life and well-being of the dog.	Not directly relevant to oppression or liberty.	Causes harm and neglects responsibility.	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		-4.0	0.0	0.0	0.0	-2.0	0.0	-3.0	Potential harm due to fire risk.	No cheating or fairness involved.	No betrayal or loyalty involved.	No subversion of authority.	Neglecting safety can degrade home sanctity.	No oppression or liberty issues.	Neglecting safety is irresponsible.	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		-3.0	-2.0	0.0	-2.0	-2.0	-2.0	-3.0	Disrupts others' experience, causing annoyance.	Unfair to other moviegoers who paid for a quiet experience.	No significant betrayal or loyalty involved.	Disregards cinema rules and social etiquette.	Disrespects the sanctity of the movie-watching environment.	Infringes on others' liberty to enjoy the movie.	Disruptive and inconsiderate behavior.	-1.70666672
