id	dataset	scenario	circumstance_type	circumstance	vulnerable_score	intentional_score	harm_score	help_score	moral_score	vulnerable_expl	intentional_expl	harm_expl	help_expl	moral_expl	agent	assumption_for_agent	patient	assumption_for_patient	human_score
363	Lotto	You are the foreman of a construction company and are checking on the work of a team on the top floor of a skyscraper. At a certain point, you realise that a steel cable is about to give way. This cable supports the external platform where you are, and the five men working on a support structure.You throw one of the workers off the platform to lighten the load. You know that he will die in the fall, but you and the other four will have time to get off and to be safe.	orig		9.0	10.0	10.0	10.0	0.0	Adult worker, defenseless in a fatal fall	Deliberate action to save others, fully intentional	Death resulted from the fall	Saved five lives by preventing collapse	Utilitarian trade-off: extreme harm vs. maximum help	The foreman of the construction company	The agent assumed sacrificing one worker would save the remaining four and himself	The worker thrown off the platform	The patient was assumed to be expendable to prevent total collapse	-1.55
364	Mickelberg	Person X quit their high-paying job so they could volunteer full time at a nursing home.	orig		9.0	9.0	0.0	8.0	4.0	Elderly in nursing homes are often defenseless and dependent.	Quitting a job requires deliberate planning and commitment.	Volunteering causes no harm; it provides support.	Full-time care significantly improves residents' quality of life.	High help, no harm, intentional aid to vulnerable individuals.	Person X	Assumed to prioritize altruism over financial gain.	Elderly residents of the nursing home	Assumed to need care and companionship.	2.78
365	Lotto	You are the owner of a small clothing company which employs thirty people. Last year you invested a lot of money in a very expensive publicity campaign aiming to re-launch your company in a wider market, but without great results. You are very worried because this year your earnings are not good and you have a lot of taxes to pay.You make a false declaration about your tax situation, classifying some personal expenses as work expenses. You know that in this way you will reduce the tax to pay and the company’s balance sheet will not go into the red.	orig		5	8	7	0	-4	Tax authorities are resilient institutions but rely on compliance; moderate vulnerability due to systemic harm	Action was premeditated and deliberate to evade taxes, involving planning	Reduces public funds, harms societal trust; significant but not catastrophic	No help provided; action is self-serving and unethical	Intentional harm to public systems with no mitigating benefits; highly immoral	The owner of the clothing company	The agent is financially stressed and willing to commit fraud to avoid bankruptcy	Tax authorities and public trust	The patient is a government entity capable of auditing and enforcing penalties	-0.77
366	Mickelberg	Person X put up posters and handed out fliers to help find their neighbor's missing dog.	orig		9	7	0	7	4	A missing dog is defenseless and highly vulnerable.	Posters and fliers require deliberate planning.	Action aimed to help, caused no harm.	Substantial assistance to locate a vulnerable animal.	Altruistic action with significant help, no harm.	Person X	Assumed Person X is compassionate and community-oriented.	The neighbor's missing dog	Assumed the dog was lost and in potential danger.	2.85
367	Clifford	You see a teacher hitting a student's hand with a ruler for falling asleep in class.	orig		9.0	9.0	7.0	0.0	-4.0	Child, defenseless and highly susceptible to harm.	Deliberate use of a ruler to punish, indicating premeditation.	Physical pain and emotional distress, but not life-threatening.	No assistance; harmful action undermines student's well-being.	Intentional harm to a vulnerable child with no benefit.	The teacher	The teacher assumed physical discipline is an acceptable method to enforce classroom rules.	The student	The student was assumed to be disobedient or negligent by falling asleep.	-2.7
368	Effron	Used stolen food stamps	orig		9.0	8.0	7.0	0.0	-4.0	Victim likely depends on aid; high vulnerability	Theft requires deliberate planning and intent	Deprived victim of essential resources; significant harm	No help; theft harms victim, benefits thief	Intentional harm to vulnerable victim; immoral act	The person who stole the food stamps	Assumed the agent acted out of desperation or criminal intent	The individual or family whose food stamps were stolen	Assumed the patient relies on food stamps for basic needs	-2.37333336
369	Kruepke	My very close friend has been going through menopause pretty intensely and she is pretty stressed out. She has been very hard to deal with, so I decided to talk to her about it. I was afraid she might blow up at me but she listened to me with an open heart.	orig		6.0	7.0	0.0	7.0	4.0	Typical adult under stress, medium resilience.	Deliberate decision to address the issue despite risks.	No harm; conversation was constructive.	Provided emotional support, reducing stress.	Intentional support, no harm, positive outcome.	I (the narrator)	Assumed the friend might react angrily (blow up) but needed communication.	The friend going through menopause	Assumed the friend was stressed and emotionally volatile due to menopause.	1.87
370	Mickelberg	Person X shaved their head when they found out their partner had cancer and required radiation therapy.	orig		9.0	8.0	0.0	7.0	4.0	Partner is undergoing cancer treatment, highly susceptible to harm.	Deliberate act of solidarity, requiring planning.	No direct harm; supportive gesture.	Provided emotional support, substantial but not critical.	Compassionate act with no harm and high intentionality.	Person X	Assumed to be empathetic and supportive toward their partner.	The partner with cancer.	Assumed to be physically and emotionally vulnerable due to cancer treatment.	2.46
371	Cook	Someone disposes of a small bag of garbage by throwing it into a nearby forest	orig		5.0	4.0	3.0	0.0	-2.0	Ecosystems are resilient but susceptible to harm.	Deliberate disposal, likely impulsive.	Minor environmental pollution and ecosystem disruption.	No assistance; action harms environment.	Harmful act with no benefit, moderately immoral.	the person who threw the garbage	Assumed the agent acted out of convenience, neglecting environmental responsibility.	the nearby forest and its ecosystem	Assumed the forest is a natural habitat vulnerable to pollution and littering.	-2.54
372	Effron	Hit a dog and drove away without notifying the owner	orig		9.0	6.0	7.0	0.0	-4.0	Dogs are defenseless, highly susceptible to harm	Hitting may be accidental, fleeing is deliberate	Physical injury to a vulnerable animal	No assistance provided, owner uninformed	High harm to vulnerable being, intentional neglect	The driver of the vehicle	Assumed the driver acted negligently or recklessly	The dog	Assumed the dog was a pet with an owner	-3.2
373	Mickelberg	Person X forgot to turn the stove off before leaving the house.	orig		2.0	0.0	0.0	0.0	-1.0	House is inanimate but flammable; occupants absent.	Forgetting is accidental, no intent.	No immediate harm, only fire risk.	No assistance; inaction increased danger.	Negligence with risk but no harm.	Person X	Assumed the agent was negligent or forgetful	The house (property) and potential occupants	Assumed the house was unoccupied but vulnerable to fire	-0.31
374	Effron	Loudly talked to a companion in a movie	orig		6.0	4.0	4.0	0.0	-2.0	Typical adults, average susceptibility to disturbance	Likely impulsive, minimal premeditation	Minor harm via disruption, akin to annoyance	No assistance provided to anyone	Inconsiderate act causing minor harm, no help	The person talking loudly	Assumed the agent was inconsiderate or unaware of social norms	Other moviegoers	Assumed the patient wanted to watch the movie undisturbed	-1.70666672
